id,name,category_id,category_name,quantity,unit,unit_cost,supplier,lot,min_stock,deleted_at,purchase_date,stock_movements_sum_qty,created_at,updated_at
cmnkrlqaa000agvydasn51eg8,Licor artesanal (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,ml,17,Costo unitario (hoja): $17/ml | Cantidad (hoja): 213 ml,seed:receta:jarra-de-hervidos:L1,,2026-04-05T00:56:48.264Z,,0,2026-04-04T20:08:10.834Z,2026-04-05T00:56:48.264Z
cmnkrlqab000bgvydteqg3kje,Azúcar,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,g,10,Costo unitario (hoja): — | Cantidad (hoja): 80 g,seed:receta:jarra-de-hervidos:L2,,2026-04-05T00:56:48.262Z,,0,2026-04-04T20:08:10.835Z,2026-04-05T00:56:48.262Z
cmnkrlqac000cgvyd1j9hxtjx,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,ml,0.7,Costo unitario (hoja): — | Cantidad (hoja): 1000 ml,seed:receta:jarra-de-hervidos:L3,,2026-04-05T00:56:48.261Z,,0,2026-04-04T20:08:10.836Z,2026-04-05T00:56:48.261Z
cmnkrlqad000dgvydktn3ajw6,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,500,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-hervidos:L4,,2026-04-05T00:56:48.259Z,,0,2026-04-04T20:08:10.837Z,2026-04-05T00:56:48.260Z
cmnkrlqae000egvydl7i21u7n,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,3186,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-hervidos:L5,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.838Z,2026-04-05T00:48:10.092Z
cmnkrlqas000mgvydqwg3w43k,Ginebra (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,3000,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:coctel-arandano:L0,,2026-04-05T00:56:48.268Z,,0,2026-04-04T20:08:10.852Z,2026-04-05T00:56:48.268Z
cmnkrlqat000ngvydzf4nu52i,Sirope arándano,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1500,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L1,,2026-04-05T00:56:48.267Z,,0,2026-04-04T20:08:10.853Z,2026-04-05T00:56:48.267Z
cmnkrlqay000ogvydjt7w0r8f,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,200,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L2,,2026-04-05T00:56:48.266Z,,0,2026-04-04T20:08:10.858Z,2026-04-05T00:56:48.267Z
cmnkrlqb1000pgvydc312bfuq,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L3,,2026-04-05T00:56:48.266Z,,0,2026-04-04T20:08:10.861Z,2026-04-05T00:56:48.266Z
cmnkrlqb2000qgvyd71veuoya,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2400,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L4,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.862Z,2026-04-05T00:48:10.092Z
cmnkrlqbf000xgvydae37fjek,Tequila (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,3000,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:margarita:L0,,2026-04-05T00:56:48.273Z,,0,2026-04-04T20:08:10.875Z,2026-04-05T00:56:48.273Z
cmnkrlqbi000ygvyd5qz56zpj,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,400,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L1,,2026-04-05T00:56:48.273Z,,0,2026-04-04T20:08:10.878Z,2026-04-05T00:56:48.273Z
cmnkrlqbl000zgvydb2e4a57o,Sirope,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,600,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L2,,2026-04-05T00:56:48.270Z,,0,2026-04-04T20:08:10.881Z,2026-04-05T00:56:48.270Z
cmnkrlqbp0010gvyd50yfqn4l,Sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,100,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L3,,2026-04-05T00:56:48.269Z,,0,2026-04-04T20:08:10.885Z,2026-04-05T00:56:48.269Z
cmnkrlqbr0011gvydluhj0edz,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,200,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L4,,2026-04-05T00:56:48.269Z,,0,2026-04-04T20:08:10.887Z,2026-04-05T00:56:48.269Z
cmnkrlqbt0012gvyd46xtkdy4,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L5,,2026-04-05T00:56:48.268Z,,0,2026-04-04T20:08:10.889Z,2026-04-05T00:56:48.268Z
cmnkrlqbv0013gvyd5fs4xctb,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2280,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L6,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.891Z,2026-04-05T00:48:10.092Z
cmnkrlqcm001cgvydq6th6uih,Ron (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,2200,Costo unitario (hoja): $2.200/oz | Cantidad (hoja): 2 oz,seed:receta:pina-colada:L0,,2026-04-05T00:56:48.276Z,,0,2026-04-04T20:08:10.918Z,2026-04-05T00:56:48.276Z
cmnkrlqcr001dgvydd2x1fezi,Crema de coco,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2000,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L1,,2026-04-05T00:56:48.275Z,,0,2026-04-04T20:08:10.923Z,2026-04-05T00:56:48.275Z
cmnkrlqd7001egvydbpx6stuo,Piña,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1500,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L2,,2026-04-05T00:56:48.275Z,,0,2026-04-04T20:08:10.939Z,2026-04-05T00:56:48.275Z
cmnkrlqd8001fgvydd6wq8f8n,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,200,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L3,,2026-04-05T00:56:48.274Z,,0,2026-04-04T20:08:10.940Z,2026-04-05T00:56:48.274Z
cmnkrlqd9001ggvydao497ook,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L4,,2026-04-05T00:56:48.274Z,,0,2026-04-04T20:08:10.941Z,2026-04-05T00:56:48.274Z
cmnkrlqda001hgvydpqjgft7g,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2520,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L5,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.942Z,2026-04-05T00:48:10.092Z
cmnkrlqdi001pgvydnrjfve9c,Ginebra (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,3000,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:negroni:L0,,2026-04-05T00:56:48.281Z,,0,2026-04-04T20:08:10.950Z,2026-04-05T00:56:48.281Z
cmnkrlqdl001qgvydkd4zq669,Campari,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,3000,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L1,,2026-04-05T00:56:48.281Z,,0,2026-04-04T20:08:10.953Z,2026-04-05T00:56:48.281Z
cmnkrlqdm001rgvydqx4xwwnz,Naranja,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L2,,2026-04-05T00:56:48.280Z,,0,2026-04-04T20:08:10.954Z,2026-04-05T00:56:48.280Z
cmnkrlqdn001sgvyd5mccazj3,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,200,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L3,,2026-04-05T00:56:48.278Z,,0,2026-04-04T20:08:10.955Z,2026-04-05T00:56:48.278Z
cmnkrlqdo001tgvyd6qxhe2fy,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2850,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L4,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.956Z,2026-04-05T00:48:10.092Z
cmnkrlqdu0020gvydyisqui8m,Vodka (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,2200,Costo unitario (hoja): $2.200/oz | Cantidad (hoja): 2 oz,seed:receta:moscow-mule:L0,,2026-04-05T00:56:48.285Z,,0,2026-04-04T20:08:10.962Z,2026-04-05T00:56:48.285Z
cmnkrlqdv0021gvydvjgbaxze,Ginger beer,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2000,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L1,,2026-04-05T00:56:48.284Z,,0,2026-04-04T20:08:10.963Z,2026-04-05T00:56:48.284Z
cmnkrlqdw0022gvyddj1alocn,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L2,,2026-04-05T00:56:48.283Z,,0,2026-04-04T20:08:10.964Z,2026-04-05T00:56:48.283Z
cmnkrlqdx0023gvydi70woeiu,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,200,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L3,,2026-04-05T00:56:48.282Z,,0,2026-04-04T20:08:10.965Z,2026-04-05T00:56:48.282Z
cmnkrlqdy0024gvydtlsn1az9,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2070,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L4,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.966Z,2026-04-05T00:48:10.092Z
cmnkrlqe5002bgvydeh8rrev1,Ginebra (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,3000,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:gin-tonic:L0,,2026-04-05T00:56:48.291Z,,0,2026-04-04T20:08:10.973Z,2026-04-05T00:56:48.291Z
cmnkrlqe6002cgvydc51880gs,Tónica,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1500,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L1,,2026-04-05T00:56:48.288Z,,0,2026-04-04T20:08:10.974Z,2026-04-05T00:56:48.288Z
cmnkrlqe7002dgvyd7hbjlewx,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L2,,2026-04-05T00:56:48.287Z,,0,2026-04-04T20:08:10.975Z,2026-04-05T00:56:48.287Z
cmnkrlqe8002egvyd7fm64w05,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,200,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L3,,2026-04-05T00:56:48.286Z,,0,2026-04-04T20:08:10.976Z,2026-04-05T00:56:48.286Z
cmnkrlqe9002fgvyd6966yalb,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2400,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L4,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.977Z,2026-04-05T00:48:10.092Z
cmnkrlqef002mgvydzd6cdlq8,Whisky Old Parr,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,6800,Costo unitario (hoja): $6.800/oz | Cantidad (hoja): 2 oz,seed:receta:whisky-en-las-rocas:L0,,2026-04-05T00:56:48.293Z,,0,2026-04-04T20:08:10.983Z,2026-04-05T00:56:48.293Z
cmnkrlqeh002ngvyd8xl6khw4,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,200,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:whisky-en-las-rocas:L1,,2026-04-05T00:56:48.292Z,,0,2026-04-04T20:08:10.985Z,2026-04-05T00:56:48.292Z
cmnkrlqeh002ogvydn3uycoxs,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,4140,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:whisky-en-las-rocas:L2,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.985Z,2026-04-05T00:48:10.092Z
cmnkrlqep002tgvydfvjcj3iw,Vodka Smirnoff Tamarindo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,2600,Costo unitario (hoja): $2.600 | Cantidad (hoja): 1 oz,seed:receta:shot-vodka:L0,,2026-04-05T00:56:48.296Z,,0,2026-04-04T20:08:10.993Z,2026-04-05T00:56:48.296Z
cmnkrlqeq002ugvydzp96leea,Limón / sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-vodka:L1,,2026-04-05T00:56:48.294Z,,0,2026-04-04T20:08:10.994Z,2026-04-05T00:56:48.294Z
cmnkrlqet002vgvyde875nusp,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,870,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-vodka:L2,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:10.997Z,2026-04-05T00:48:10.092Z
cmnkrlqf10030gvydt28i5vr0,Tequila Olmeca,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,4400,Costo unitario (hoja): $4.400 | Cantidad (hoja): 1 oz,seed:receta:shot-tequila:L0,,2026-04-05T00:56:48.297Z,,0,2026-04-04T20:08:11.005Z,2026-04-05T00:56:48.297Z
cmnkrlqf20031gvydqnkxgoy1,Limón / sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-tequila:L1,,2026-04-05T00:56:48.296Z,,0,2026-04-04T20:08:11.006Z,2026-04-05T00:56:48.297Z
cmnkrlqf30032gvydvoxji4uk,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1410,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-tequila:L2,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:11.007Z,2026-04-05T00:48:10.092Z
cmnkrlqf90037gvydq950itex,Aguardiente Nariño / Amarillo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,2600,Costo unitario (hoja): $2.600 | Cantidad (hoja): 1 oz,seed:receta:shot-aguardiente:L0,,2026-04-05T00:56:48.298Z,,0,2026-04-04T20:08:11.013Z,2026-04-05T00:56:48.299Z
cmnkrlqfb0038gvyddpsl7f25,Limón / sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-aguardiente:L1,,2026-04-05T00:56:48.298Z,,0,2026-04-04T20:08:11.015Z,2026-04-05T00:56:48.298Z
cmnkrlqfc0039gvydf55z8737,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,870,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-aguardiente:L2,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:11.016Z,2026-04-05T00:48:10.092Z
cmnkrlqfh003egvydvf1f08jk,Ginebra Gordon’s,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,3800,Costo unitario (hoja): $3.800 | Cantidad (hoja): 1 oz,seed:receta:shot-ginebra:L0,,2026-04-05T00:56:48.300Z,,0,2026-04-04T20:08:11.021Z,2026-04-05T00:56:48.300Z
cmnkrlqfi003fgvyd0y32ccyc,Limón / aceituna,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-ginebra:L1,,2026-04-05T00:56:48.299Z,,0,2026-04-04T20:08:11.022Z,2026-04-05T00:56:48.299Z
cmnkrlqfj003ggvyd2m9dvhya,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1230,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-ginebra:L2,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:11.023Z,2026-04-05T00:48:10.092Z
cmnkrlqfp003lgvyda1gaqkzr,Whisky Old Parr,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,oz,6800,Costo unitario (hoja): $6.800 | Cantidad (hoja): 1 oz,seed:receta:shot-whisky:L0,,2026-04-05T00:56:48.302Z,,0,2026-04-04T20:08:11.029Z,2026-04-05T00:56:48.302Z
cmnkrlqfq003mgvyd75hzln4r,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-whisky:L1,,2026-04-05T00:56:48.301Z,,0,2026-04-04T20:08:11.030Z,2026-04-05T00:56:48.301Z
cmnkrlqfs003ngvyd8mzf5zfn,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2130,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-whisky:L2,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:08:11.032Z,2026-04-05T00:48:10.092Z
cmnkrtcwf0000xtyde3vi4q0p,Tostada integral,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,und,400,Costo unitario (hoja): $400 | Cantidad (hoja): 1 und,seed:receta:tostadas:L0,,2026-04-05T00:56:48.303Z,,0,2026-04-04T20:14:06.735Z,2026-04-05T00:56:48.303Z
cmnkrtcwl0001xtydoqzjmkng,Mantequilla / mermelada,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,400,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:tostadas:L1,,2026-04-05T00:56:48.302Z,,0,2026-04-04T20:14:06.741Z,2026-04-05T00:56:48.302Z
cmnkrtcwo0002xtyddpt1k8fm,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,240,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:tostadas:L2,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:14:06.744Z,2026-04-05T00:48:10.092Z
cmnkrtcxm0007xtydctg858dv,Pan suave,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,und,800,Costo unitario (hoja): — | Cantidad (hoja): 1 und,seed:receta:hot-dog:L0,,2026-04-05T00:56:48.313Z,,0,2026-04-04T20:14:06.778Z,2026-04-05T00:56:48.313Z
cmnkrtcxo0008xtyd54m2mbth,Salchicha premium,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,und,2500,Costo unitario (hoja): — | Cantidad (hoja): 1 und,seed:receta:hot-dog:L1,,2026-04-05T00:56:48.312Z,,0,2026-04-04T20:14:06.780Z,2026-04-05T00:56:48.312Z
cmnkrtcxr0009xtyd4xij8ky5,Queso,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,800,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L2,,2026-04-05T00:56:48.311Z,,0,2026-04-04T20:14:06.783Z,2026-04-05T00:56:48.311Z
cmnkrtcxs000axtyd2lh2dkhy,Papa triturada,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,500,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L3,,2026-04-05T00:56:48.309Z,,0,2026-04-04T20:14:06.784Z,2026-04-05T00:56:48.309Z
cmnkrtcxt000bxtydfdyqrcuj,Salsas,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L4,,2026-04-05T00:56:48.308Z,,0,2026-04-04T20:14:06.785Z,2026-04-05T00:56:48.308Z
cmnkrtcxv000cxtydcty89bho,Jalapeños,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,300,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L5,,2026-04-05T00:56:48.304Z,,0,2026-04-04T20:14:06.787Z,2026-04-05T00:56:48.304Z
cmnkrtcxx000dxtydfb704qj3,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1560,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L6,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:14:06.789Z,2026-04-05T00:48:10.092Z
cmnkrtcyo000mxtyd07h0bukt,Hot Dog base,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,und,5200,Costo unitario (hoja): — | Cantidad (hoja): 1 und,seed:receta:hot-dog-en-combo:L0,,2026-04-05T00:56:48.315Z,,0,2026-04-04T20:14:06.816Z,2026-04-05T00:56:48.315Z
cmnkrtcyq000nxtyd3y41w9ar,Gaseosa (vaso),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1000,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog-en-combo:L1,,2026-04-05T00:56:48.314Z,,0,2026-04-04T20:14:06.818Z,2026-04-05T00:56:48.314Z
cmnkrtcyy000oxtydpxkapntx,Papas chips,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,1500,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog-en-combo:L2,,2026-04-05T00:56:48.314Z,,0,2026-04-04T20:14:06.826Z,2026-04-05T00:56:48.314Z
cmnkrtcz1000pxtydbsqbw3aw,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000,porción,2310,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog-en-combo:L3,,2026-04-05T00:48:10.090Z,,0,2026-04-04T20:14:06.829Z,2026-04-05T00:48:10.092Z
cmnlajbmv0001ucydxzestaaw,Café molido,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,g,81.47,"Costo unitario (hoja): $81,5/g | Cantidad (hoja): 15 g",,,,,0,2026-04-05T04:58:11.239Z,2026-04-05T04:58:11.239Z
cmnlajbop000ducydvsgedmf6,Aguardiente nariño,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,75,Costo unitario (hoja): $75/ml | Cantidad (hoja): 30 ml,,,,,0,2026-04-05T04:58:11.305Z,2026-04-05T04:58:11.305Z
cmnlajbp7000kucydwol26awg,Leche,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,8.33,Costo unitario (hoja): — | Cantidad (hoja): 60 ml,,,,,0,2026-04-05T04:58:11.323Z,2026-04-05T04:58:11.323Z
cmnlajbpi000rucydcvdodwt9,Whisky para cóctel,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,80,Costo unitario (hoja): $80/ml | Cantidad (hoja): 60 ml,,,,,0,2026-04-05T04:58:11.334Z,2026-04-05T04:58:11.334Z
cmnlajbr90012ucydqj3821od,Café preparado,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,10,Costo unitario (hoja): — | Cantidad (hoja): 120 ml,,,,,0,2026-04-05T04:58:11.397Z,2026-04-05T04:58:11.397Z
cmnlajbrc0013ucydpkf0p5ta,Chispas de chocolate,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,g,50,Costo unitario (hoja): — | Cantidad (hoja): 10 g,,,,,0,2026-04-05T04:58:11.400Z,2026-04-05T04:58:11.400Z
cmnlajbrd0014ucydi5720cry,Arequipe,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,g,30,Costo unitario (hoja): — | Cantidad (hoja): 20 g,,,,,0,2026-04-05T04:58:11.401Z,2026-04-05T04:58:11.401Z
cmnlajbrf0015ucydqytdd7uw,Chantilly (lata),cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,g,50,Costo unitario (hoja): — | Cantidad (hoja): 30 g,,,,,0,2026-04-05T04:58:11.403Z,2026-04-05T04:58:11.403Z
cmnlajbrv001gucydx3hnbgam,Espresso,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,20,Costo unitario (hoja): — | Cantidad (hoja): 60 ml,,,,,0,2026-04-05T04:58:11.419Z,2026-04-05T04:58:11.419Z
cmnlajc7b0000vqyd2ut4xfwf,Cerveza,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,10.61,Costo unitario (hoja): — | Cantidad (hoja): 330 ml,,,,,0,2026-04-05T04:58:11.975Z,2026-04-05T04:58:11.975Z
cmnlajc7k0001vqydxblx7dww,Limón,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,13.33,Costo unitario (hoja): — | Cantidad (hoja): 30 ml,,,,,0,2026-04-05T04:58:11.984Z,2026-04-05T04:58:11.984Z
cmnlajc7n0002vqydxx3fdg5f,Sal / picante,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,porción,100,Costo unitario (hoja): — | Cantidad (hoja): 1 porción,,,,,0,2026-04-05T04:58:11.987Z,2026-04-05T04:58:11.987Z
cmnlajc890008vqyd6jaq0d2p,Fruta cítrica,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,g,16.67,Costo unitario (hoja): — | Cantidad (hoja): 300 g,,,,,0,2026-04-05T04:58:12.009Z,2026-04-05T04:58:12.009Z
cmnlajc8b0009vqydu8zq332i,Licor artesanal (cóctel),cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,ml,17,Costo unitario (hoja): $17/ml | Cantidad (hoja): 213 ml,,,,,0,2026-04-05T04:58:12.011Z,2026-04-05T04:58:12.011Z
cmnlajc8f000avqydlu679ogz,Azúcar,cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,g,10,Costo unitario (hoja): — | Cantidad (hoja): 80 g,,,,,0,2026-04-05T04:58:12.015Z,2026-04-05T04:58:12.015Z
cmnlajc8w000ivqydi0vdlnvn,Ginebra (cóctel),cmnlajblc0000ucydh147k0t9,Insumos (recetas),0,oz,3000,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,,,,,0,2026-04-05T04:58:12.032Z,2026-04-05T04:58:12.032Z
